access,account,action,address,attachment,automatically,bank,best,business,change,charge,click,complete,confirm,contact,copy,copyright,customer,date,day,dear,delete,deliver,delivery,desk,document,e,email,emailaddress,error,expire,file,follow,free,fund,good,hello,help,hi,hour,id,immediately,important,information,interested,invoice,kindly,know,let,like,link,mail,mailbox,mailto,make,message,million,money,need,new,note,notice,notification,number,online,order,outlook,password,pay,payment,privacy,process,question,receive,regard,reply,request,require,reserve,review,right,security,send,sender,server,service,share,sincerely,soon,spam,support,suspect,team,thank,thanks,time,today,total,transaction,transfer,u,united,university,unsubscribe,update,upgrade,urgent,urladdress,use,user,uvic,verify,victoria,view,visit,want,web,wish,work,year
0.0,0.4326800774155615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35617353981715416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277719309294036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32570826637259465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3410525253344615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2753630578964503,0.0,0.0,0.15639881588322427,0.0,0.36244665490828143,0.0,0.393375983822868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1166225338773236,0.13749985499892498,0.12054116846497571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07926927470106596,0.0,0.0,0.0,0.0,0.0,0.0,0.17515113112296601,0.11318711592139315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09917015646770759,0.0,0.10866793433322525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11089938690675388,0.0694564645091879,0.0,0.0,0.0977105727699059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3795371151657657,0.2173358686664505,0.12181720917214622,0.0,0.0,0.08591869214866271,0.0,0.0,0.10003520646818355,0.0,0.0,0.09832794876117759,0.0,0.22943881770209293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09959974900519955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333691410648193,0.0,0.0,0.12383241167155962,0.17501328352799617,0.0,0.12406438915773672,0.6461184675919519,0.0,0.0,0.0,0.0,0.0,0.23743600008406002,0.0,0.0,0.12337345751229656,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2726035798035438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48185617537162184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4215077592050118,0.0,0.0,0.7182152347761049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10477070017672589,0.0,0.0,0.0,0.0,0.14251843407032613,0.0,0.0,0.09360716610004831,0.1866947968289047,0.0,0.06681598251409022,0.0,0.0,0.0,0.10108194563093179,0.0,0.0,0.09842312765417416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16718082675674686,0.0,0.09159607966178913,0.1962920823409172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20993823973846917,0.0,0.0,0.0,0.0,0.18695393705388227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3607228543949758,0.0,0.0,0.0,0.6398228152331773,0.0,0.1026795886382942,0.10457373412138904,0.0,0.07242076900397515,0.07271917102727074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06855757390010715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15964216651989122,0.0,0.0,0.0,0.0,0.3137212023641671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19417124153738316,0.0,0.0,0.0,0.0,0.0,0.09494504142181477,0.0,0.0,0.0,0.0
0.0,0.11011363191691452,0.0,0.0,0.0,0.0,0.0,0.0,0.36672571571502166,0.0,0.0,0.0,0.0,0.0,0.13540491053163167,0.0,0.0,0.17786990200358468,0.3547525964095958,0.0,0.1269619918773326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18128665547178746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3480969757367019,0.18649455434182033,0.0,0.0,0.0,0.0,0.1937375218515072,0.16311095466422354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17135904609351962,0.0,0.0,0.0,0.1519718337102882,0.0,0.0,0.0,0.0,0.0,0.0,0.17359030008189788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13027131852471796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20099617586949658,0.3974165785649351,0.0,0.14949349007331206,0.0,0.0,0.0,0.14015540804114332,0.0,0.0,0.0,0.0,0.18447957107928564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18591068974968603
0.0,0.4416259529912185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20023632769043523,0.25171740152608324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2170734131373833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21076450412922407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23455313961352006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7449513825023033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10382794625724438,0.0,0.0,0.09386378263947295,0.0,0.0,0.0,0.1229586891252374,0.0,0.0,0.0,0.13960355552050402,0.7297328428408985,0.0,0.0,0.0,0.0,0.06283469025543849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09798822667401652,0.0,0.0,0.0,0.0,0.0,0.0,0.09849657515205375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11588303983819749,0.0,0.0,0.0,0.0,0.26907146835556145,0.10534810820891373,0.12065182399856479,0.0,0.0,0.0,0.0,0.0,0.0,0.11106707970953986,0.11658712537292908,0.0,0.10917154578180147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10514161003848395,0.0,0.22613967447130384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13748863848373288,0.0,0.0,0.0,0.3862774202805344,0.10199159389219296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2658869021777594,0.0,0.19088445771748094,0.17463649231298256,0.5224555844865177,0.15645472965806095,0.12465401211094107,0.0,0.0,0.0,0.0,0.0,0.0,0.18362130264286483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19190467389304922,0.13950508122440128,0.0,0.0,0.0,0.0,0.0,0.0,0.15942151181313147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16143914357562963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13566718747298853,0.0,0.15730924605568214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25580636026533055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.547101894743033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2593572149791113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.710938132697811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30672156743620305,0.0,0.31440910125809274,0.0,0.0,0.0,0.0,0.0,0.0,0.36458941660854877,0.0,0.0,0.0,0.3185029998713103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09645866175998156,0.0,0.0,0.14475373290284194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0773464779699451,0.0,0.18422036461703808,0.06992368873513334,0.0,0.0,0.09185279628497571,0.0,0.0,0.0,0.0,0.20799493240172368,0.09060223714223249,0.0,0.0,0.0877129349290682,0.04828924894749246,0.18723444547576218,0.0,0.0,0.0,0.0,0.47706109296078675,0.0,0.0,0.0,0.0,0.0,0.08987940129161097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06542227054721547,0.0,0.09412504340168346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10075518500087866,0.0,0.0,0.09060223714223249,0.0,0.07847892041096409,0.0,0.0,0.10261383072685719,0.06518817976417463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10300180622129768,0.0,0.06727267934282075,0.0,0.0,0.0,0.0,0.08860354635797454,0.0,0.0,0.07832508989841201,0.0,0.08423121124966321,0.0,0.0,0.0,0.0,0.07719909290419036,0.0,0.0,0.10242196182184242,0.07237686645142097,0.0,0.0,0.6166217227982647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30612708057405763,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2593572149791113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.710938132697811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30672156743620305,0.0,0.31440910125809274,0.0,0.0,0.0,0.0,0.0,0.0,0.36458941660854877,0.0,0.0,0.0,0.3185029998713103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4414768778545612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44205097503829754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5099241465008076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3518091689183318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47528599313244513
0.0,0.5235667669936457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1482075283449869,0.1436632117388103,0.0,0.0,0.0,0.26591328286307164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257349968557839,0.0,0.0,0.0,0.2815190045827105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2758544438958105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26656104789218155,0.2946551881219288,0.24960630558923916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2403923903199439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2221363288914296,0.0,0.0,0.2523349287930311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
